46, 1001
Suborbital Science Data for Atmospheric Composition
NASA Langley Research Center
Merged Flight#20240626, on the P3B platform. Data is merged to 1.000000 seconds. This merge was created on the Custom Data Merging tool.
SARP
1,1
2024,06,26, 2025, 7, 9
0
Time_Start, seconds, start time of the merge period
13
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999, -999999
Time_Stop, seconds, stop time of the merge period
Day_Of_Year_BENNETT,  day,  None, calendar day beginning January 1 {dataID = SARP-METNAV}
Latitude_BENNETT,  deg,  Platform_Latitude_InSitu_None {dataID = SARP-METNAV}
Longitude_BENNETT,  deg,  Platform_Longitude_InSitu_None {dataID = SARP-METNAV}
Pressure_Altitude_BENNETT,  ft,  Platform_AltitudePressure_InSitu_None {dataID = SARP-METNAV}
Static_Air_Temp_BENNETT,  degrees Celcius,  Met_StaticAirTemperature_InSitu_None {dataID = SARP-METNAV}
Static_Pressure_BENNETT,  hPa,  Met_StaticPressure_InSitu_None {dataID = SARP-METNAV}
Solar_Zenith_Angle_BENNETT,  deg,  Met_SolarZenithAngle_InSitu_None {dataID = SARP-METNAV}
Org_Ave_IsoK_STP_ZIEMBA,  Organic_micrograms_per_standard_cubic_meter,  AerComp_OrganicAerosol_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
SO4_Ave_IsoK_STP_ZIEMBA,  Sulfate_micrograms_per_standard_cubic_meter,  AerComp_Sulfate_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
NO3_Ave_IsoK_STP_ZIEMBA,  Nitrate_micrograms_per_standard_cubic_meter,  AerComp_Nitrate_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
NH4_Ave_IsoK_STP_ZIEMBA,  Ammonium_micrograms_per_standard_cubic_meter,  AerComp_Ammonium_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
Chl_Ave_IsoK_STP_ZIEMBA,  Chloride_micrograms_per_standard_cubic_meter,  AerComp_Chloride_InSitu_VacuumAerodynamic_Accu_MassSTP {dataID = SARP-LARGE-AMS}
1
SPECIAL COMMENTS : See original files(listed in ASSOCIATED DATA) for special comments
18
PI_CONTACT_INFO: gao.chen@nasa.gov, michael.shook@nasa.gov, ali.a.aknan@nasa.gov
PLATFORM: P3B_AIRCRAFT
LOCATION: Included in data records
ASSOCIATED_DATA: See following PI data: BENNETT.RYAN, ZIEMBA.LUKE
INSTRUMENT_INFO: Please see PI data files for instrument information.
DATA_INFO: Please see PI data files for: (1) ULOD/LLOD, (2) DATA_FLAG information (DATA_FLAG=-66666 indicates that there are multiple data flag values in the reported interval), and (3) when using merged ratio variables (merge algorithm may not be appropriate when range of variation is large). Longitude is reported as (0, 360) degrees.
UNCERTAINTY: Please see PI data files for uncertainty information.
ULOD_FLAG: -777777
ULOD_VALUE: N/A
LLOD_FLAG: -888888
LLOD_VALUE: N/A
DM_CONTACT_INFO: gao.chen@nasa.gov, michael.shook@nasa.gov, ali.a.aknan@nasa.gov
PROJECT_INFO: SARP
STIPULATIONS_ON_USE: N/A
OTHER_COMMENTS: This merge was created using the SSD-AC online merge tool. Data merge methods are described here: https://www-air.larc.nasa.gov/missions/etc/onlinemergedoc.pdf. For detailed information on any data shown here, please see the associated PI files.
REVISION: RA
RA: File generated using LaRC's online merge tool on 2025-07-09 at 18:04:53
Time_Start, Time_Stop, Day_Of_Year_BENNETT, Latitude_BENNETT, Longitude_BENNETT, Pressure_Altitude_BENNETT, Static_Air_Temp_BENNETT, Static_Pressure_BENNETT, Solar_Zenith_Angle_BENNETT, Org_Ave_IsoK_STP_ZIEMBA, SO4_Ave_IsoK_STP_ZIEMBA, NO3_Ave_IsoK_STP_ZIEMBA, NH4_Ave_IsoK_STP_ZIEMBA, Chl_Ave_IsoK_STP_ZIEMBA
47196,47197,178.0000,37.884373,-75.563644,2458.00,24.1900,924.8000,52.7000, -999999, -999999, -999999, -999999, -999999
47197,47198,178.0000,37.884163,-75.564781,2458.00,24.1200,923.8000,52.7000, -999999, -999999, -999999, -999999, -999999
47198,47199,178.0000,37.883961,-75.565918,2458.00,24.0900,923.3000,52.7000, -999999, -999999, -999999, -999999, -999999
47199,47200,178.0000,37.883758,-75.567062,2458.00,24.0100,922.4000,52.7000, -999999, -999999, -999999, -999999, -999999
47200,47201,178.0000,37.883564,-75.568207,2586.00,23.9700,921.9000,52.7000, -999999, -999999, -999999, -999999, -999999
47201,47202,178.0000,37.883369,-75.569351,2586.00,23.9800,920.9000,52.7000, -999999, -999999, -999999, -999999, -999999
47202,47203,178.0000,37.883175,-75.570503,2586.00,23.9400,920.1000,52.7000, -999999, -999999, -999999, -999999, -999999
47203,47204,178.0000,37.882984,-75.571655,2586.00,23.8700,919.5000,52.7000, -999999, -999999, -999999, -999999, -999999
47204,47205,178.0000,37.882797,-75.572815,2586.00,23.8200,918.6000,52.7000, -999999, -999999, -999999, -999999, -999999
47205,47206,178.0000,37.882607,-75.573967,2698.00,23.7600,918.2000,52.7000, -999999, -999999, -999999, -999999, -999999
47206,47207,178.0000,37.882423,-75.575127,2698.00,23.7600,917.5000,52.7000, -999999, -999999, -999999, -999999, -999999
47207,47208,178.0000,37.882240,-75.576294,2698.00,23.7400,916.6000,52.7000, -999999, -999999, -999999, -999999, -999999
47208,47209,178.0000,37.882061,-75.577454,2698.00,23.6700,915.8000,52.7000, -999999, -999999, -999999, -999999, -999999
47209,47210,178.0000,37.881889,-75.578621,2698.00,23.6300,915.3000,52.7000, -999999, -999999, -999999, -999999, -999999
47210,47211,178.0000,37.881718,-75.579788,2809.00,23.6000,914.4000,52.7000, -999999, -999999, -999999, -999999, -999999
47211,47212,178.0000,37.881557,-75.580963,2809.00,23.5400,913.8000,52.7000, -999999, -999999, -999999, -999999, -999999
47212,47213,178.0000,37.881401,-75.582138,2809.00,23.5600,912.9000,52.7000, -999999, -999999, -999999, -999999, -999999
47213,47214,178.0000,37.881248,-75.583321,2809.00,23.6200,912.2000,52.6000, -999999, -999999, -999999, -999999, -999999
47214,47215,178.0000,37.881096,-75.584503,2809.00,23.6200,911.3000,52.6000, -999999, -999999, -999999, -999999, -999999
47215,47216,178.0000,37.880951,-75.585678,2809.00,23.5500,910.8000,52.6000, -999999, -999999, -999999, -999999, -999999
47216,47217,178.0000,37.880802,-75.586868,2934.00,23.5100,909.7000,52.6000, -999999, -999999, -999999, -999999, -999999
47217,47218,178.0000,37.880653,-75.588051,2934.00,23.4800,909.0000,52.6000, -999999, -999999, -999999, -999999, -999999
47218,47219,178.0000,37.880505,-75.589233,2934.00,23.4400,908.0000,52.6000, -999999, -999999, -999999, -999999, -999999
47219,47220,178.0000,37.880352,-75.590416,2934.00,23.4300,907.4000,52.6000, -999999, -999999, -999999, -999999, -999999
47220,47221,178.0000,37.880199,-75.591599,2934.00,23.3500,906.6000,52.6000, -999999, -999999, -999999, -999999, -999999
47221,47222,178.0000,37.880039,-75.592781,3053.00,23.3600,905.9000,52.6000, -999999, -999999, -999999, -999999, -999999
47222,47223,178.0000,37.879887,-75.593964,3053.00,23.2500,905.1000,52.6000, -999999, -999999, -999999, -999999, -999999
47223,47224,178.0000,37.879734,-75.595146,3053.00,23.2600,904.3000,52.6000, -999999, -999999, -999999, -999999, -999999
47224,47225,178.0000,37.879593,-75.596336,3053.00,23.1900,903.6000,52.6000, -999999, -999999, -999999, -999999, -999999
47225,47226,178.0000,37.879463,-75.597534,3053.00,23.1900,902.6000,52.6000, -999999, -999999, -999999, -999999, -999999
47226,47227,178.0000,37.879353,-75.598724,3175.00,23.1400,901.9000,52.6000, -999999, -999999, -999999, -999999, -999999
47227,47228,178.0000,37.879261,-75.599922,3175.00,23.1100,901.1000,52.6000, -999999, -999999, -999999, -999999, -999999
47228,47229,178.0000,37.879192,-75.601128,3175.00,22.9800,900.3000,52.6000, -999999, -999999, -999999, -999999, -999999
47229,47230,178.0000,37.879139,-75.602333,3175.00,22.9200,899.6000,52.6000, -999999, -999999, -999999, -999999, -999999
47230,47231,178.0000,37.879112,-75.603538,3175.00,22.8500,898.4000,52.6000, -999999, -999999, -999999, -999999, -999999
47231,47232,178.0000,37.879105,-75.604744,3175.00,22.7900,897.8000,52.6000, -999999, -999999, -999999, -999999, -999999
47232,47233,178.0000,37.879120,-75.605949,3309.00,22.7500,897.1000,52.6000, -999999, -999999, -999999, -999999, -999999
47233,47234,178.0000,37.879158,-75.607155,3309.00,22.7000,896.1000,52.6000, -999999, -999999, -999999, -999999, -999999
47234,47235,178.0000,37.879215,-75.608368,3309.00,22.6300,895.3000,52.6000, -999999, -999999, -999999, -999999, -999999
47235,47236,178.0000,37.879295,-75.609573,3309.00,22.6200,894.8000,52.6000, -999999, -999999, -999999, -999999, -999999
47236,47237,178.0000,37.879398,-75.610779,3309.00,22.5600,893.9000,52.6000, -999999, -999999, -999999, -999999, -999999
47237,47238,178.0000,37.879524,-75.611984,3435.00,22.5000,893.0000,52.6000, -999999, -999999, -999999, -999999, -999999
47238,47239,178.0000,37.879669,-75.613190,3435.00,22.4000,892.5000,52.6000, -999999, -999999, -999999, -999999, -999999
47239,47240,178.0000,37.879841,-75.614388,3435.00,22.3600,891.5000,52.6000, -999999, -999999, -999999, -999999, -999999
47240,47241,178.0000,37.880035,-75.615585,3435.00,22.2600,890.9000,52.6000, -999999, -999999, -999999, -999999, -999999
47241,47242,178.0000,37.880249,-75.616776,3435.00,22.2300,890.3000,52.6000, -999999, -999999, -999999, -999999, -999999
47242,47243,178.0000,37.880489,-75.617966,3550.00,22.2100,889.6000,52.6000, -999999, -999999, -999999, -999999, -999999
47243,47244,178.0000,37.880756,-75.619141,3550.00,22.1300,889.3000,52.6000, -999999, -999999, -999999, -999999, -999999
47244,47245,178.0000,37.881042,-75.620316,3550.00,22.0700,888.4000,52.6000, -999999, -999999, -999999, -999999, -999999
47245,47246,178.0000,37.881352,-75.621483,3550.00,22.0300,887.4000,52.6000, -999999, -999999, -999999, -999999, -999999
47246,47247,178.0000,37.881683,-75.622635,3550.00,22.0100,886.7000,52.6000, -999999, -999999, -999999, -999999, -999999
47247,47248,178.0000,37.882042,-75.623787,3652.00,21.9800,886.0000,52.6000, -999999, -999999, -999999, -999999, -999999
47248,47249,178.0000,37.882423,-75.624924,3652.00,21.8800,885.5000,52.6000, -999999, -999999, -999999, -999999, -999999
47249,47250,178.0000,37.882824,-75.626053,3652.00,21.9200,884.7000,52.6000, -999999, -999999, -999999, -999999, -999999
47250,47251,178.0000,37.883251,-75.627167,3652.00,21.8500,884.0000,52.6000, -999999, -999999, -999999, -999999, -999999
47251,47252,178.0000,37.883697,-75.628273,3652.00,21.8000,883.5000,52.6000, -999999, -999999, -999999, -999999, -999999
47252,47253,178.0000,37.884167,-75.629372,3652.00,21.7600,882.5000,52.6000, -999999, -999999, -999999, -999999, -999999
47253,47254,178.0000,37.884659,-75.630447,3768.00,21.6500,882.1000,52.6000, -999999, -999999, -999999, -999999, -999999
47254,47255,178.0000,37.885170,-75.631523,3768.00,21.5700,881.5000,52.6000, -999999, -999999, -999999, -999999, -999999
47255,47256,178.0000,37.885708,-75.632576,3768.00,21.5200,880.7000,52.5000, -999999, -999999, -999999, -999999, -999999
47256,47257,178.0000,37.886261,-75.633621,3768.00,21.4600,880.0000,52.5000, -999999, -999999, -999999, -999999, -999999
47257,47258,178.0000,37.886837,-75.634651,3768.00,21.4300,879.3000,52.5000, -999999, -999999, -999999, -999999, -999999
47258,47259,178.0000,37.887428,-75.635666,3886.00,21.3300,878.8000,52.5000, -999999, -999999, -999999, -999999, -999999
47259,47260,178.0000,37.888042,-75.636665,3886.00,21.2900,877.9000,52.5000, -999999, -999999, -999999, -999999, -999999
47260,47261,178.0000,37.888672,-75.637649,3886.00,21.2200,877.4000,52.5000, -999999, -999999, -999999, -999999, -999999
47261,47262,178.0000,37.889317,-75.638619,3886.00,21.1700,876.6000,52.5000, -999999, -999999, -999999, -999999, -999999
47262,47263,178.0000,37.889980,-75.639572,3886.00,21.1500,875.8000,52.5000, -999999, -999999, -999999, -999999, -999999
47263,47264,178.0000,37.890659,-75.640511,3990.00,21.1100,875.4000,52.5000, -999999, -999999, -999999, -999999, -999999
47264,47265,178.0000,37.891357,-75.641434,3990.00,21.0600,874.3000,52.5000, -999999, -999999, -999999, -999999, -999999
47265,47266,178.0000,37.892071,-75.642342,3990.00,21.0000,874.0000,52.5000, -999999, -999999, -999999, -999999, -999999
47266,47267,178.0000,37.892799,-75.643234,3990.00,20.9500,873.1000,52.5000, -999999, -999999, -999999, -999999, -999999
47267,47268,178.0000,37.893543,-75.644112,3990.00,20.8600,872.3000,52.5000, -999999, -999999, -999999, -999999, -999999
47268,47269,178.0000,37.894302,-75.644966,4107.00,20.7800,871.6000,52.5000, -999999, -999999, -999999, -999999, -999999
47269,47270,178.0000,37.895073,-75.645805,4112.00,20.7800,870.7000,52.5000, -999999, -999999, -999999, -999999, -999999
47270,47271,178.0000,37.895863,-75.646622,4112.00,20.6900,869.9000,52.5000, -999999, -999999, -999999, -999999, -999999
47271,47272,178.0000,37.896664,-75.647423,4112.00,20.6300,869.0000,52.5000, -999999, -999999, -999999, -999999, -999999
47272,47273,178.0000,37.897480,-75.648209,4112.00,20.5600,868.3000,52.5000, -999999, -999999, -999999, -999999, -999999
47273,47274,178.0000,37.898308,-75.648964,4112.00,20.5100,867.3000,52.5000, -999999, -999999, -999999, -999999, -999999
47274,47275,178.0000,37.899147,-75.649704,4244.00,20.5100,866.4000,52.5000, -999999, -999999, -999999, -999999, -999999
47275,47276,178.0000,37.899998,-75.650429,4244.00,20.3600,865.5000,52.5000, -999999, -999999, -999999, -999999, -999999
47276,47277,178.0000,37.900864,-75.651131,4244.00,20.2600,864.7000,52.5000, -999999, -999999, -999999, -999999, -999999
47277,47278,178.0000,37.901741,-75.651817,4244.00,20.2200,863.7000,52.5000, -999999, -999999, -999999, -999999, -999999
47278,47279,178.0000,37.902634,-75.652473,4244.00,20.1600,863.2000,52.5000, -999999, -999999, -999999, -999999, -999999
47279,47280,178.0000,37.903538,-75.653114,4391.00,20.0600,862.2000,52.5000, -999999, -999999, -999999, -999999, -999999
47280,47281,178.0000,37.904457,-75.653725,4391.00,20.0000,861.5000,52.5000, -999999, -999999, -999999, -999999, -999999
47281,47282,178.0000,37.905384,-75.654304,4391.00,19.9300,860.5000,52.5000, -999999, -999999, -999999, -999999, -999999
47282,47283,178.0000,37.906326,-75.654869,4391.00,19.8200,859.7000,52.5000, -999999, -999999, -999999, -999999, -999999
47283,47284,178.0000,37.907280,-75.655395,4391.00,19.7600,858.9000,52.5000, -999999, -999999, -999999, -999999, -999999
47284,47285,178.0000,37.908241,-75.655907,4526.00,19.7100,857.9000,52.5000, -999999, -999999, -999999, -999999, -999999
47285,47286,178.0000,37.909214,-75.656387,4526.00,19.6600,857.5000,52.5000, -999999, -999999, -999999, -999999, -999999
47286,47287,178.0000,37.910198,-75.656845,4526.00,19.6300,856.7000,52.5000, -999999, -999999, -999999, -999999, -999999
47287,47288,178.0000,37.911190,-75.657280,4526.00,19.5800,855.8000,52.5000, -999999, -999999, -999999, -999999, -999999
47288,47289,178.0000,37.912193,-75.657684,4526.00,19.5500,855.2000,52.5000, -999999, -999999, -999999, -999999, -999999
47289,47290,178.0000,37.913204,-75.658066,4526.00,19.6100,854.3000,52.5000, -999999, -999999, -999999, -999999, -999999
47290,47291,178.0000,37.914226,-75.658417,4652.00,19.5400,853.3000,52.5000, -999999, -999999, -999999, -999999, -999999
47291,47292,178.0000,37.915253,-75.658745,4652.00,19.5800,852.7000,52.5000, -999999, -999999, -999999, -999999, -999999
47292,47293,178.0000,37.916290,-75.659042,4652.00,19.5400,852.0000,52.4000, -999999, -999999, -999999, -999999, -999999
47293,47294,178.0000,37.917332,-75.659317,4652.00,19.5200,851.3000,52.4000, -999999, -999999, -999999, -999999, -999999
47294,47295,178.0000,37.918381,-75.659561,4652.00,19.5200,850.3000,52.4000, -999999, -999999, -999999, -999999, -999999
47295,47296,178.0000,37.919434,-75.659782,4773.00,19.5200,849.5000,52.4000, -999999, -999999, -999999, -999999, -999999
47296,47297,178.0000,37.920498,-75.659973,4773.00,19.5600,848.9000,52.4000, -999999, -999999, -999999, -999999, -999999
47297,47298,178.0000,37.921562,-75.660141,4773.00,19.4900,848.3000,52.4000, -999999, -999999, -999999, -999999, -999999
47298,47299,178.0000,37.922638,-75.660286,4773.00,19.4800,847.8000,52.4000, -999999, -999999, -999999, -999999, -999999
47299,47300,178.0000,37.923714,-75.660400,4773.00,19.4700,847.2000,52.4000, -999999, -999999, -999999, -999999, -999999
47300,47301,178.0000,37.924797,-75.660484,4893.00,19.4300,846.6000,52.4000, -999999, -999999, -999999, -999999, -999999
47301,47302,178.0000,37.925884,-75.660538,4893.00,19.4200,846.0000,52.4000, -999999, -999999, -999999, -999999, -999999
47302,47303,178.0000,37.926971,-75.660576,4893.00,19.3900,845.3000,52.4000, -999999, -999999, -999999, -999999, -999999
47303,47304,178.0000,37.928062,-75.660576,4893.00,19.3000,844.8000,52.4000, -999999, -999999, -999999, -999999, -999999
47304,47305,178.0000,37.929157,-75.660553,4893.00,19.3000,844.2000,52.4000, -999999, -999999, -999999, -999999, -999999
47305,47306,178.0000,37.930256,-75.660492,4983.00,19.2400,843.6000,52.4000, -999999, -999999, -999999, -999999, -999999
47306,47307,178.0000,37.931354,-75.660416,4987.00,19.2200,843.0000,52.4000, -999999, -999999, -999999, -999999, -999999
47307,47308,178.0000,37.932457,-75.660301,4987.00,19.1100,842.2000,52.4000, -999999, -999999, -999999, -999999, -999999
47308,47309,178.0000,37.933559,-75.660156,4987.00,19.1100,841.5000,52.4000, -999999, -999999, -999999, -999999, -999999
47309,47310,178.0000,37.934658,-75.659988,4987.00,19.0200,840.7000,52.4000, -999999, -999999, -999999, -999999, -999999
47310,47311,178.0000,37.935757,-75.659790,4987.00,18.9700,840.3000,52.4000, -999999, -999999, -999999, -999999, -999999
47311,47312,178.0000,37.936852,-75.659554,5099.00,18.9500,839.4000,52.4000, -999999, -999999, -999999, -999999, -999999
47312,47313,178.0000,37.937950,-75.659302,5099.00,18.8500,838.9000,52.4000, -999999, -999999, -999999, -999999, -999999
47313,47314,178.0000,37.939041,-75.659012,5099.00,18.7500,838.3000,52.4000, -999999, -999999, -999999, -999999, -999999
47314,47315,178.0000,37.940128,-75.658699,5099.00,18.7200,837.5000,52.4000, -999999, -999999, -999999, -999999, -999999
47315,47316,178.0000,37.941215,-75.658363,5099.00,18.6600,837.3000,52.4000, -999999, -999999, -999999, -999999, -999999
47316,47317,178.0000,37.942299,-75.657997,5213.00,18.5700,836.3000,52.4000, -999999, -999999, -999999, -999999, -999999
47317,47318,178.0000,37.943378,-75.657608,5213.00,18.5800,835.7000,52.4000, -999999, -999999, -999999, -999999, -999999
47318,47319,178.0000,37.944454,-75.657188,5213.00,18.4600,834.8000,52.4000, -999999, -999999, -999999, -999999, -999999
47319,47320,178.0000,37.945526,-75.656738,5213.00,18.4500,834.3000,52.4000, -999999, -999999, -999999, -999999, -999999
47320,47321,178.0000,37.946594,-75.656265,5213.00,18.3600,833.9000,52.4000, -999999, -999999, -999999, -999999, -999999
47321,47322,178.0000,37.947655,-75.655769,5315.00,18.2600,833.3000,52.3000, -999999, -999999, -999999, -999999, -999999
47322,47323,178.0000,37.948708,-75.655235,5315.00,18.2000,832.6000,52.3000, -999999, -999999, -999999, -999999, -999999
47323,47324,178.0000,37.949757,-75.654686,5315.00,18.1700,832.1000,52.3000, -999999, -999999, -999999, -999999, -999999
47324,47325,178.0000,37.950798,-75.654114,5315.00,18.1200,831.4000,52.3000, -999999, -999999, -999999, -999999, -999999
47325,47326,178.0000,37.951836,-75.653511,5315.00,18.1400,830.9000,52.3000, -999999, -999999, -999999, -999999, -999999
47326,47327,178.0000,37.952866,-75.652893,5315.00,18.0100,830.0000,52.3000, -999999, -999999, -999999, -999999, -999999
47327,47328,178.0000,37.953892,-75.652260,5422.00,17.9700,829.4000,52.3000, -999999, -999999, -999999, -999999, -999999
47328,47329,178.0000,37.954914,-75.651604,5422.00,17.9500,828.6000,52.3000, -999999, -999999, -999999, -999999, -999999
47329,47330,178.0000,37.955933,-75.650940,5422.00,17.8600,828.6000,52.3000, -999999, -999999, -999999, -999999, -999999
47330,47331,178.0000,37.956944,-75.650253,5422.00,17.7600,827.8000,52.3000, -999999, -999999, -999999, -999999, -999999
47331,47332,178.0000,37.957954,-75.649551,5422.00,17.7700,827.3000,52.3000, -999999, -999999, -999999, -999999, -999999
47332,47333,178.0000,37.958958,-75.648834,5521.00,17.6800,826.5000,52.3000, -999999, -999999, -999999, -999999, -999999
47333,47334,178.0000,37.959957,-75.648109,5521.00,17.5700,826.0000,52.3000, -999999, -999999, -999999, -999999, -999999
47334,47335,178.0000,37.960953,-75.647369,5521.00,17.5300,825.4000,52.3000, -999999, -999999, -999999, -999999, -999999
47335,47336,178.0000,37.961941,-75.646614,5521.00,17.5500,824.7000,52.3000, -999999, -999999, -999999, -999999, -999999
47336,47337,178.0000,37.962925,-75.645843,5521.00,17.5000,823.8000,52.3000, -999999, -999999, -999999, -999999, -999999
47337,47338,178.0000,37.963909,-75.645065,5619.00,17.3900,823.3000,52.3000, -999999, -999999, -999999, -999999, -999999
47338,47339,178.0000,37.964886,-75.644272,5619.00,17.3600,822.9000,52.3000, -999999, -999999, -999999, -999999, -999999
47339,47340,178.0000,37.965855,-75.643471,5619.00,17.2900,821.9000,52.3000, -999999, -999999, -999999, -999999, -999999
47340,47341,178.0000,37.966824,-75.642662,5619.00,17.3600,821.6000,52.3000, -999999, -999999, -999999, -999999, -999999
47341,47342,178.0000,37.967785,-75.641830,5619.00,17.3200,820.7000,52.3000, -999999, -999999, -999999, -999999, -999999
47342,47343,178.0000,37.968742,-75.640999,5731.00,17.2600,820.3000,52.3000, -999999, -999999, -999999, -999999, -999999
47343,47344,178.0000,37.969696,-75.640152,5731.00,17.2200,819.4000,52.3000, -999999, -999999, -999999, -999999, -999999
47344,47345,178.0000,37.970646,-75.639297,5731.00,17.1700,819.1000,52.3000, -999999, -999999, -999999, -999999, -999999
47345,47346,178.0000,37.971596,-75.638428,5731.00,17.1000,818.1000,52.3000, -999999, -999999, -999999, -999999, -999999
47346,47347,178.0000,37.972538,-75.637558,5731.00,17.0200,817.9000,52.3000, -999999, -999999, -999999, -999999, -999999
47347,47348,178.0000,37.973480,-75.636673,5731.00,17.0100,817.4000,52.2000, -999999, -999999, -999999, -999999, -999999
47348,47349,178.0000,37.974419,-75.635780,5830.00,16.9300,816.8000,52.2000, -999999, -999999, -999999, -999999, -999999
47349,47350,178.0000,37.975353,-75.634880,5830.00,16.9200,816.2000,52.2000, -999999, -999999, -999999, -999999, -999999
47350,47351,178.0000,37.976284,-75.633980,5830.00,16.8500,815.5000,52.2000, -999999, -999999, -999999, -999999, -999999
47351,47352,178.0000,37.977211,-75.633064,5830.00,16.8200,814.9000,52.2000, -999999, -999999, -999999, -999999, -999999
47352,47353,178.0000,37.978138,-75.632149,5830.00,16.7900,814.5000,52.2000, -999999, -999999, -999999, -999999, -999999
47353,47354,178.0000,37.979065,-75.631226,5941.00,16.7300,813.7000,52.2000, -999999, -999999, -999999, -999999, -999999
47354,47355,178.0000,37.979996,-75.630302,5941.00,16.6900,813.2000,52.2000, -999999, -999999, -999999, -999999, -999999
47355,47356,178.0000,37.980927,-75.629387,5941.00,16.6800,812.5000,52.2000, -999999, -999999, -999999, -999999, -999999
47356,47357,178.0000,37.981865,-75.628464,5941.00,16.6100,812.3000,52.2000, -999999, -999999, -999999, -999999, -999999
47357,47358,178.0000,37.982803,-75.627556,5941.00,16.6300,811.5000,52.2000, -999999, -999999, -999999, -999999, -999999
47358,47359,178.0000,37.983753,-75.626648,6025.00,16.5700,811.0000,52.2000, -999999, -999999, -999999, -999999, -999999
47359,47360,178.0000,37.984699,-75.625748,6025.00,16.5200,810.5000,52.2000, -999999, -999999, -999999, -999999, -999999
47360,47361,178.0000,37.985653,-75.624855,6025.00,16.4900,809.8000,52.2000, -999999, -999999, -999999, -999999, -999999
47361,47362,178.0000,37.986610,-75.623962,6025.00,16.4900,809.6000,52.2000, -999999, -999999, -999999, -999999, -999999
47362,47363,178.0000,37.987575,-75.623085,6025.00,16.4400,808.7000,52.2000, -999999, -999999, -999999, -999999, -999999
47363,47364,178.0000,37.988541,-75.622200,6025.00,16.4400,808.2000,52.2000, -999999, -999999, -999999, -999999, -999999
47364,47365,178.0000,37.989510,-75.621330,6128.00,16.3500,807.5000,52.2000, -999999, -999999, -999999, -999999, -999999
47365,47366,178.0000,37.990486,-75.620468,6128.00,16.3800,806.9000,52.2000, -999999, -999999, -999999, -999999, -999999
47366,47367,178.0000,37.991463,-75.619614,6128.00,16.4000,806.1000,52.2000, -999999, -999999, -999999, -999999, -999999
47367,47368,178.0000,37.992447,-75.618759,6128.00,16.3300,805.6000,52.2000, -999999, -999999, -999999, -999999, -999999
47368,47369,178.0000,37.993431,-75.617920,6128.00,16.2500,804.9000,52.2000, -999999, -999999, -999999, -999999, -999999
47369,47370,178.0000,37.994427,-75.617081,6241.00,16.2100,804.2000,52.2000, -999999, -999999, -999999, -999999, -999999
47370,47371,178.0000,37.995422,-75.616257,6241.00,16.2600,803.7000,52.2000, -999999, -999999, -999999, -999999, -999999
47371,47372,178.0000,37.996422,-75.615440,6241.00,16.1600,803.0000,52.2000, -999999, -999999, -999999, -999999, -999999
47372,47373,178.0000,37.997425,-75.614624,6241.00,16.1500,802.3000,52.1000, -999999, -999999, -999999, -999999, -999999
47373,47374,178.0000,37.998432,-75.613808,6241.00,16.0500,802.1000,52.1000, -999999, -999999, -999999, -999999, -999999
47374,47375,178.0000,37.999439,-75.612999,6353.00,15.9900,801.1000,52.1000, -999999, -999999, -999999, -999999, -999999
47375,47376,178.0000,38.000450,-75.612190,6353.00,15.9500,800.6000,52.1000, -999999, -999999, -999999, -999999, -999999
47376,47377,178.0000,38.001461,-75.611381,6353.00,15.9100,799.8000,52.1000, -999999, -999999, -999999, -999999, -999999
47377,47378,178.0000,38.002472,-75.610573,6353.00,15.8800,799.2000,52.1000, -999999, -999999, -999999, -999999, -999999
47378,47379,178.0000,38.003483,-75.609764,6353.00,15.8100,798.4000,52.1000, -999999, -999999, -999999, -999999, -999999
47379,47380,178.0000,38.004494,-75.608955,6472.00,15.7600,797.7000,52.1000, -999999, -999999, -999999, -999999, -999999
47380,47381,178.0000,38.005508,-75.608154,6471.00,15.7000,797.2000,52.1000, -999999, -999999, -999999, -999999, -999999
47381,47382,178.0000,38.006523,-75.607346,6471.00,15.6500,796.5000,52.1000, -999999, -999999, -999999, -999999, -999999
47382,47383,178.0000,38.007538,-75.606537,6471.00,15.6500,795.8000,52.1000, -999999, -999999, -999999, -999999, -999999
47383,47384,178.0000,38.008556,-75.605736,6471.00,15.6300,795.6000,52.1000, -999999, -999999, -999999, -999999, -999999
47384,47385,178.0000,38.009571,-75.604927,6471.00,15.5200,794.7000,52.1000, -999999, -999999, -999999, -999999, -999999
47385,47386,178.0000,38.010593,-75.604118,6573.00,15.4900,794.3000,52.1000, -999999, -999999, -999999, -999999, -999999
47386,47387,178.0000,38.011612,-75.603310,6573.00,15.4300,793.7000,52.1000, -999999, -999999, -999999, -999999, -999999
47387,47388,178.0000,38.012634,-75.602501,6573.00,15.3400,793.0000,52.1000, -999999, -999999, -999999, -999999, -999999
47388,47389,178.0000,38.013657,-75.601685,6573.00,15.3500,792.7000,52.1000, -999999, -999999, -999999, -999999, -999999
